run_id,case_id,model,grid,status,fail_reasons,Omega0,OmegaT,Omega0_density,OmegaT_density,max_energy_increase,dt_min,dt_max,backtracks_total,config_hash,code_hash,notes
20251217-105915_c3aa73dca686,param_CI_MI_10_seed8,C_I,64,PASS,,294.64622950581025,2.9525171756845077e-09,294.64622950581025,2.9525171756845077e-09,0.0,0.0009999999999995568,0.001,0,c3aa73dca686,uet_harness_v0.1,
20251217-105916_a7a8e78b7f9e,param_CI_MI_10_seed9,C_I,64,PASS,,294.715361656147,1.6882496946148152e-07,294.715361656147,1.6882496946148152e-07,0.0,0.0009999999999995568,0.001,0,a7a8e78b7f9e,uet_harness_v0.1,
20251217-105917_fc2d7a958a41,param_CI_MI_30_seed0,C_I,64,PASS,,287.3206951538835,3.8299889101387596e-07,287.3206951538835,3.8299889101387596e-07,0.0,0.0009999999999995568,0.001,0,fc2d7a958a41,uet_harness_v0.1,
20251217-105918_c1b4687117de,param_CI_MI_30_seed1,C_I,64,PASS,,287.2200344135065,6.329210611958394e-08,287.2200344135065,6.329210611958394e-08,0.0,0.0009999999999995568,0.001,0,c1b4687117de,uet_harness_v0.1,
20251217-105919_5ee7945de597,param_CI_MI_30_seed2,C_I,64,PASS,,285.1692805276322,1.9319802541459332e-07,285.1692805276322,1.9319802541459332e-07,0.0,0.0009999999999995568,0.001,0,5ee7945de597,uet_harness_v0.1,
20251217-105920_18fecd2b4475,param_CI_MI_30_seed3,C_I,64,PASS,,286.8638394767881,1.085888736574853e-07,286.8638394767881,1.085888736574853e-07,0.0,0.0009999999999995568,0.001,0,18fecd2b4475,uet_harness_v0.1,
20251217-105921_9464497a82ce,param_CI_MI_30_seed4,C_I,64,PASS,,281.42328603005086,6.402459811674346e-08,281.42328603005086,6.402459811674346e-08,0.0,0.0009999999999995568,0.001,0,9464497a82ce,uet_harness_v0.1,
20251217-105922_0e8afebe2368,param_CI_MI_30_seed5,C_I,64,PASS,,288.90276995216664,1.4024280075118306e-06,288.90276995216664,1.4024280075118306e-06,0.0,0.0009999999999995568,0.001,0,0e8afebe2368,uet_harness_v0.1,
20251217-105923_90ec34e523e7,param_CI_MI_30_seed6,C_I,64,PASS,,290.7142298832629,8.492230966156936e-07,290.7142298832629,8.492230966156936e-07,0.0,0.0009999999999995568,0.001,0,90ec34e523e7,uet_harness_v0.1,
20251217-105924_d88f0e366d49,param_CI_MI_30_seed7,C_I,64,PASS,,280.08784495278445,3.6496436965095903e-07,280.08784495278445,3.6496436965095903e-07,0.0,0.0009999999999995568,0.001,0,d88f0e366d49,uet_harness_v0.1,
20251217-105925_e1e5f08ab770,param_CI_MI_30_seed8,C_I,64,PASS,,294.64622950581025,4.588521961123394e-10,294.64622950581025,4.588521961123394e-10,0.0,0.0009999999999995568,0.001,0,e1e5f08ab770,uet_harness_v0.1,
20251217-105926_70ad17be7b0b,param_CI_MI_30_seed9,C_I,64,PASS,,294.715361656147,1.6559875798781034e-07,294.715361656147,1.6559875798781034e-07,0.0,0.0009999999999995568,0.001,0,70ad17be7b0b,uet_harness_v0.1,
