step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,mode,metric_val,violation
164,8.249999999999982,29.993023494036834,0.0,29.993023494036834,0.0,0.0,0.0027214414946911346,7.858103626396079e-23,True,0.0,0.0,tunneling,0.0027214414946911346,False
165,8.299999999999983,29.99301816730596,0.0,29.99301816730596,0.0,0.0,0.0027158282699795574,9.187080753220313e-23,True,0.0,0.0,tunneling,0.0027158282699795574,False
166,8.349999999999984,29.993012827278704,0.0,29.993012827278704,0.0,0.0,0.0027102469785597444,1.0727167451222494e-22,True,0.0,0.0,tunneling,0.0027102469785597444,False
167,8.399999999999984,29.993007473258068,0.0,29.993007473258068,0.0,0.0,0.00270469757319298,1.2509727037854016e-22,True,0.0,0.0,tunneling,0.00270469757319298,False
168,8.449999999999985,29.993002104559952,0.0,29.993002104559952,0.0,0.0,0.002699180004189107,1.4570458214824813e-22,True,0.0,0.0,tunneling,0.002699180004189107,False
169,8.499999999999986,29.992996720512835,0.0,29.992996720512835,0.0,0.0,0.0026936942195106934,1.6949949188699286e-22,True,0.0,0.0,tunneling,0.0026936942195106934,False
170,8.549999999999986,29.99299132045741,0.0,29.99299132045741,0.0,0.0,0.0026882401648733595,1.9694296767964835e-22,True,0.0,0.0,tunneling,0.0026882401648733595,False
171,8.599999999999987,29.992985903746273,0.0,29.992985903746273,0.0,0.0,0.0026828177838424364,2.285579735667084e-22,True,0.0,0.0,tunneling,0.0026828177838424364,False
172,8.649999999999988,29.992980469743618,0.0,29.992980469743618,0.0,0.0,0.0026774270179260855,2.649371742514865e-22,True,0.0,0.0,tunneling,0.0026774270179260855,False
173,8.699999999999989,29.992975017824897,0.0,29.992975017824897,0.0,0.0,0.0026720678066650336,3.067515175414363e-22,True,0.0,0.0,tunneling,0.0026720678066650336,False
174,8.74999999999999,29.992969547376557,0.0,29.992969547376557,0.0,0.0,0.0026667400877190502,3.5475978523886926e-22,True,0.0,0.0,tunneling,0.0026667400877190502,False
175,8.79999999999999,29.992964057795724,0.0,29.992964057795724,0.0,0.0,0.0026614437969503008,4.0981921158407066e-22,True,0.0,0.0,tunneling,0.0026614437969503008,False
176,8.84999999999999,29.992958548489955,0.0,29.992958548489955,0.0,0.0,0.0026561788685036925,4.72897277421686e-22,True,0.0,0.0,tunneling,0.0026561788685036925,False
177,8.899999999999991,29.992953018876918,0.0,29.992953018876918,0.0,0.0,0.002650945234884339,5.450847980561732e-22,True,0.0,0.0,tunneling,0.002650945234884339,False
178,8.949999999999992,29.992947468384173,0.0,29.992947468384173,0.0,0.0,0.0026457428270322465,6.276104333335855e-22,True,0.0,0.0,tunneling,0.0026457428270322465,False
179,8.999999999999993,29.992941896448897,0.0,29.992941896448897,0.0,0.0,0.0026405715743943363,7.218567598871731e-22,True,0.0,0.0,tunneling,0.0026405715743943363,False
180,9.049999999999994,29.992936302517638,0.0,29.992936302517638,0.0,0.0,0.002635431404993902,8.29378057768292e-22,True,0.0,0.0,tunneling,0.002635431404993902,False
181,9.099999999999994,29.992930686046066,0.0,29.992930686046066,0.0,0.0,0.0026303222454976006,9.519199769098048e-22,True,0.0,0.0,tunneling,0.0026303222454976006,False
182,9.149999999999995,29.992925046498733,0.0,29.992925046498733,0.0,0.0,0.002625244021280074,1.0914412630975245e-21,True,0.0,0.0,tunneling,0.002625244021280074,False
183,9.199999999999996,29.992919383348884,0.0,29.992919383348884,0.0,0.0,0.002620196656486287,1.2501377384203632e-21,True,0.0,0.0,tunneling,0.002620196656486287,False
184,9.249999999999996,29.992913696078187,0.0,29.992913696078187,0.0,0.0,0.0026151800740916694,1.430468747599043e-21,True,0.0,0.0,tunneling,0.0026151800740916694,False
185,9.299999999999997,29.992907984176533,0.0,29.992907984176533,0.0,0.0,0.0026101941959601454,1.6351862992271896e-21,True,0.0,0.0,tunneling,0.0026101941959601454,False
186,9.349999999999998,29.992902247141842,0.0,29.992902247141842,0.0,0.0,0.0026052389429001305,1.8673671498715195e-21,True,0.0,0.0,tunneling,0.0026052389429001305,False
187,9.399999999999999,29.992896484479843,0.0,29.992896484479843,0.0,0.0,0.0026003142347185695,2.1304480992473593e-21,True,0.0,0.0,tunneling,0.0026003142347185695,False
188,9.45,29.99289069570388,0.0,29.99289069570388,0.0,0.0,0.002595419990273087,2.4282647863933696e-21,True,0.0,0.0,tunneling,0.002595419990273087,False
189,9.5,29.992884880334728,0.0,29.992884880334728,0.0,0.0,0.002590556127522323,2.7650943000002634e-21,True,0.0,0.0,tunneling,0.002590556127522323,False
190,9.55,29.99287903790038,0.0,29.99287903790038,0.0,0.0,0.0025857225635745208,3.1457019408917224e-21,True,0.0,0.0,tunneling,0.0025857225635745208,False
191,9.600000000000001,29.992873167935908,0.0,29.992873167935908,0.0,0.0,0.0025809192147344265,3.575392501204781e-21,True,0.0,0.0,tunneling,0.0025809192147344265,False
192,9.650000000000002,29.992867269983236,0.0,29.992867269983236,0.0,0.0,0.002576145996548567,4.060066453169034e-21,True,0.0,0.0,tunneling,0.002576145996548567,False
193,9.700000000000003,29.99286134359101,0.0,29.99286134359101,0.0,0.0,0.002571402823848961,4.606281470640765e-21,True,0.0,0.0,tunneling,0.002571402823848961,False
194,9.750000000000004,29.992855388314396,0.0,29.992855388314396,0.0,0.0,0.0025666896107953215,5.221319738815439e-21,True,0.0,0.0,tunneling,0.0025666896107953215,False
195,9.800000000000004,29.99284940371495,0.0,29.99284940371495,0.0,0.0,0.0025620062709158066,5.913261541930559e-21,True,0.0,0.0,tunneling,0.0025620062709158066,False
196,9.850000000000005,29.992843389360424,0.0,29.992843389360424,0.0,0.0,0.0025573527171463646,6.691065655395656e-21,True,0.0,0.0,tunneling,0.0025573527171463646,False
197,9.900000000000006,29.992837344824636,0.0,29.992837344824636,0.0,0.0,0.002552728861868727,7.564657107767109e-21,True,0.0,0.0,tunneling,0.002552728861868727,False
198,9.950000000000006,29.992831269687322,0.0,29.992831269687322,0.0,0.0,0.002548134616947101,8.545022919447234e-21,True,0.0,0.0,tunneling,0.002548134616947101,False
199,10.000000000000007,29.992825163533958,0.0,29.992825163533958,0.0,0.0,0.002543569893763598,9.644316469059276e-21,True,0.0,0.0,tunneling,0.002543569893763598,False
