step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,M_baryon,M_halo,M_total,Halo_Ratio,V_virial
529,0.5300000000000004,0.01425503202857171,4377558398.956737,0.0,0.0,0.0,0.07876197355784542,1e-12,True,0.005511803403107451,0.008743228625464259,13.72646947771894,87551153.32326615,87551167.04973562,6378271.809732469,9356.87811073409
530,0.5310000000000004,0.014995314132196735,2156795937.6431513,0.0,0.0,0.0,0.11705463563730835,1e-12,True,0.0051299088005913145,0.009865405331605421,13.896724073688167,43135905.02639354,43135918.923117615,3104034.0726748924,6567.794055302208
531,0.5320000000000004,0.015027414746639635,2002350669.0729983,0.0,0.0,0.0,0.08056478485128343,1e-12,True,0.004773718315674837,0.010253696430964796,14.258620218359873,40046999.484735884,40047013.7433561,2808616.743320046,6328.270963024574
532,0.5330000000000004,0.01511439725124809,1859402312.7004876,0.0,0.0,0.0,0.09090327648708872,1e-12,True,0.0034928883535138497,0.01162150889773424,14.400131183766208,37188031.995389536,37188046.39552072,2582478.695383725,6098.200247122896
533,0.5340000000000004,0.015464532934082037,1333541841.0415404,0.0,0.0,0.0,0.0510181350205184,1e-12,True,0.003916729857709395,0.011547803076372641,15.137831242116711,26670822.42069962,26670837.55853086,1761865.487358174,5164.381552599576
534,0.5350000000000004,0.01930423791964639,1499877037.917887,0.0,0.0,0.0,0.07530328678117483,1e-12,True,0.006162797668923758,0.013141440250722631,15.564205369639142,29997525.6205265,29997541.18473187,1927340.6451648907,5477.001073430399
535,0.5360000000000004,0.024258323433215302,2416567260.4352646,0.0,0.0,0.0,0.09184751957198548,1e-12,True,0.0070931925309540445,0.017165130902261252,14.85148551609907,48331329.64449991,48331344.495985426,3254309.4486308624,6952.074885147979
536,0.5370000000000004,0.01726408523098201,2796175477.012296,0.0,0.0,0.0,0.08783299035333773,1e-12,True,0.00432158113990381,0.012942504091078201,13.793215915325899,55923494.688760415,55923508.48197633,4054420.3054610607,7478.2022933487115
537,0.5380000000000004,0.014272226647126043,1658319532.707901,0.0,0.0,0.0,0.04372611883452917,1e-12,True,0.0033806479303535126,0.010891578716772533,13.637579821481557,33166376.860942103,33166390.498521924,2431984.0684831273,5759.026884305891
538,0.5390000000000004,0.015061807736509239,1271754824.9000978,0.0,0.0,0.0,0.06110278520182838,1e-12,True,0.004108015604400035,0.010953792132109204,14.303758826753414,25435082.860422134,25435097.16418096,1778209.7116368283,5043.321970487504
539,0.5400000000000004,0.016962445511558098,1569616055.8527794,0.0,0.0,0.0,0.09622820952437536,1e-12,True,0.0057443828741083865,0.011218062637449712,14.828327114634458,31392306.813296765,31392321.64162388,2117049.790478242,5602.885070841235
540,0.5410000000000004,0.01883641675613919,2239456748.7066555,0.0,0.0,0.0,0.10883300780937095,1e-12,True,0.00700764717618451,0.011828769579954681,14.776386102838334,44789120.145806,44789134.922192104,3031128.1683531213,6692.468526196676
541,0.5420000000000004,0.01841488055016908,2762347651.614752,0.0,0.0,0.0,0.16032207380358582,1e-12,True,0.0075723745044485626,0.010842506045720516,14.84563599270059,55246938.255908936,55246953.10154493,3721426.167215182,7432.829409605405
542,0.5430000000000004,0.019491136647538654,2989441359.4266815,0.0,0.0,0.0,0.11753329381793517,1e-12,True,0.007760566320445908,0.011730570327092746,15.423003769788036,59788812.34289764,59788827.76590141,3876599.735788221,7732.3235310308655
543,0.5440000000000004,0.019719221819826722,3061646229.0339622,0.0,0.0,0.0,0.190725554677234,1e-12,True,0.007159648236558605,0.012559573583268119,15.635048085712835,61232909.157675475,61232924.79272356,3916387.645121038,7825.146936682994
544,0.5450000000000004,0.019117059042349803,2819547827.3054132,0.0,0.0,0.0,0.08200030797716418,1e-12,True,0.004607906207154398,0.014509152835195407,15.293250666854833,56390940.911060184,56390956.20431085,3687309.0055072038,7509.391223402085
545,0.5460000000000004,0.018512329150955048,1772321058.7577116,0.0,0.0,0.0,0.07216590941712483,1e-12,True,0.004167603833304378,0.014344725317650667,14.334865652432864,35446405.88190356,35446420.21676921,2472740.7105775685,5953.6897110241
546,0.5470000000000004,0.01672811255794822,1596837971.7775352,0.0,0.0,0.0,0.11605984974040669,1e-12,True,0.0050315159133973685,0.011696596644550849,14.115940924126889,31936745.10068505,31936759.216625974,2262459.532105046,5651.261756063924
547,0.5480000000000004,0.01593613031644281,1938550895.757597,0.0,0.0,0.0,0.04435526542811858,1e-12,True,0.0033699001711018327,0.012566230145340978,13.406039540601789,38771003.79921102,38771017.20525056,2892055.0084084384,6226.637769707817
548,0.5490000000000004,0.014997600452662163,1263938669.6501207,0.0,0.0,0.0,0.05160885900286204,1e-12,True,0.00373328776300192,0.011264312689660244,13.199715686983502,25278759.986962877,25278773.186678566,1915098.8236796386,5027.800054994472
549,0.5500000000000004,0.013718201374735447,1414550911.6114473,0.0,0.0,0.0,0.069947129400988,1e-12,True,0.003394203262006442,0.010323998112729004,12.767125711198567,28291005.032513253,28291017.799638964,2215925.9390296545,5318.93017741622
550,0.5510000000000004,0.012778439215707251,1274130467.9840643,0.0,0.0,0.0,0.04792578762410509,1e-12,True,0.0029445416410990148,0.009833897574608237,13.282774833311262,25482596.592555575,25482609.875330407,1918469.3643025907,5048.030245519661
551,0.5520000000000004,0.01241583916478521,1079837270.1926847,0.0,0.0,0.0,0.043773915237915226,1e-12,True,0.002883786360811812,0.009532052803973396,14.356468137451476,21596732.121078856,21596746.477546994,1504320.6945331844,4647.22986346207
552,0.5530000000000004,0.015058143628487381,1050808334.4305271,0.0,0.0,0.0,0.06415995122653156,1e-12,True,0.004399291788983821,0.010658851839503563,15.898901061418343,21016152.332142405,21016168.231043465,1321861.9481707555,4584.339285939746
553,0.5540000000000004,0.019108411161123662,1683948761.878147,0.0,0.0,0.0,0.09843294689028313,1e-12,True,0.006235034420838569,0.012873376740285093,16.594081168367683,33678959.33866188,33678975.93274305,2029576.6300596693,5803.358961632732
554,0.5550000000000004,0.021045949329470764,2436523364.5698214,0.0,0.0,0.0,0.15892683604517785,1e-12,True,0.006335587055957648,0.014710362273513116,16.73193491817502,48730450.69731526,48730467.42925018,2912421.7212600745,6980.721115429009
555,0.5560000000000004,0.019652858744215435,2484742739.0602612,0.0,0.0,0.0,0.09244384027122793,1e-12,True,0.006593291894826657,0.013059566849388776,16.65440066500879,49694838.04927032,49694854.70367098,2983886.3040383207,7049.457765048687
556,0.5570000000000004,0.020647741830414082,2589563673.2609773,0.0,0.0,0.0,0.1172447546132981,1e-12,True,0.00809650088203008,0.012551240948384003,16.771166177315674,51791256.81081888,51791273.58198506,3088113.0304333,7196.615417348598
557,0.5580000000000004,0.02189266726255957,3212891209.8792725,0.0,0.0,0.0,0.11460114094932893,1e-12,True,0.009280627148005172,0.012612040114554395,16.333938956952778,64257807.42641927,64257823.76035823,3934005.6058635507,8016.097816118853
558,0.5590000000000004,0.022379922768305187,3689074011.092542,0.0,0.0,0.0,0.18512441270737054,1e-12,True,0.011268588838051638,0.011111333930253545,16.110619382487336,73781463.88791189,73781479.99853127,4579678.9143646825,8589.61467248973
559,0.5600000000000004,0.022217430054908775,4488651703.059985,0.0,0.0,0.0,0.15140040185228051,1e-12,True,0.00892866838631748,0.013288761668591297,15.985629234329156,89773017.95058033,89773033.93620956,5615857.632440068,9474.863274010855
560,0.5610000000000004,0.024314977364791025,3515634319.1324406,0.0,0.0,0.0,0.17004630341187335,1e-12,True,0.009110350533173977,0.015204626831617048,15.476532710258752,70312670.3970196,70312685.87355231,4543179.774748194,8385.266029330782
561,0.5620000000000004,0.022946793380114985,3611755054.1778035,0.0,0.0,0.0,0.12325186079955423,1e-12,True,0.008063181727799986,0.014883611652314997,14.0496816423653,72235085.60702336,72235099.656705,5141403.730036476,8499.123547963994
562,0.5630000000000004,0.015272099890373148,3187726036.158417,0.0,0.0,0.0,0.05413046934491796,1e-12,True,0.003312854182139528,0.011959245708233621,12.69878665564795,63754506.67348671,63754519.37227336,5020519.550197384,7984.642804983097
563,0.5640000000000004,0.014042718944325596,1244485925.0463805,0.0,0.0,0.0,0.048108171624931986,1e-12,True,0.0030948094149964795,0.010947909529329116,13.01361304477883,24889705.80214096,24889718.815754004,1912589.9713311612,4988.9596611846455
564,0.5650000000000004,0.014492574185126757,1157515479.6436508,0.0,0.0,0.0,0.039563937715538386,1e-12,True,0.0031542433392833156,0.011338330845843441,13.349926120186277,23150296.579259973,23150309.929186095,1734114.2092554767,4811.476861928468
565,0.5660000000000004,0.014507333582493169,1178681599.1451821,0.0,0.0,0.0,0.04577140755886487,1e-12,True,0.003524704923021427,0.010982628659471742,13.434718094403472,23573618.632977527,23573632.06769562,1754679.0684832425,4855.268476912852
566,0.5670000000000004,0.014306627298311878,1330899676.171854,0.0,0.0,0.0,0.058090286659767405,1e-12,True,0.003641176447987486,0.010665450850324392,13.5936225245336,26617980.08871899,26617993.682341516,1958122.644550492,5159.262885668561
567,0.5680000000000004,0.015176429621764891,1375319688.04872,0.0,0.0,0.0,0.08987583181009702,1e-12,True,0.00400460184493899,0.011171827776825901,13.834083201797855,27506380.16735187,27506394.001435075,1988305.243226301,5244.653826609951
568,0.5690000000000004,0.015740863339444324,1528468897.428388,0.0,0.0,0.0,0.06089576237013728,1e-12,True,0.003740157212365932,0.012000706127078391,14.137211585331759,30569364.114484556,30569378.25169614,2162333.3517933516,5528.958125051026
569,0.5700000000000004,0.017128620772826973,1419817764.4959352,0.0,0.0,0.0,0.06756195798691074,1e-12,True,0.004022494546434571,0.013106126226392402,14.326361799931298,28396341.152707122,28396355.479068924,1982104.1480930066,5328.823067987781
570,0.5710000000000004,0.016409764074112265,1544990127.9532945,0.0,0.0,0.0,0.06368779356961816,1e-12,True,0.004204222494544455,0.012205541579567814,14.399341606489598,30899788.232704088,30899802.632045694,2145916.7422371614,5558.759084459938
571,0.5720000000000004,0.017901614466063927,1607159239.4595134,0.0,0.0,0.0,0.06337311434553743,1e-12,True,0.005137774560094909,0.012763839905969016,14.669029210856372,32143170.389848664,32143185.058877874,2191226.830734556,5669.495990755287
572,0.5730000000000004,0.01756009171110791,1993483928.9984562,0.0,0.0,0.0,0.09497927457391825,1e-12,True,0.007351332113841249,0.010208759597266661,14.724818505743603,39869663.91093991,39869678.635758415,2707650.61672445,6314.24410202592
573,0.5740000000000004,0.01755584531456484,2885090415.5530887,0.0,0.0,0.0,0.14067579509878406,1e-12,True,0.007738717511101399,0.009817127803463442,14.972667910220416,57701793.58624327,57701808.55891118,3853808.414664827,7596.170634672563
574,0.5750000000000004,0.01576397518721933,3044563082.182886,0.0,0.0,0.0,0.062164477856522744,1e-12,True,0.003859363121214403,0.01190461206600493,15.13496410860288,60891246.67098981,60891261.80595392,4023217.1170036234,7803.285310922427
575,0.5760000000000004,0.019785483541518007,1451670447.4486134,0.0,0.0,0.0,0.09465539830939376,1e-12,True,0.005913676781080859,0.01387180676043715,15.642350158152471,29033393.814008158,29033409.456358317,1856076.1981805193,5388.265857302539
576,0.5770000000000004,0.020409343815160536,2302203921.343784,0.0,0.0,0.0,0.04730115038764214,1e-12,True,0.003779516598744612,0.01662982721641592,14.54218187611186,46044062.78452552,46044077.3267074,3166241.7079925886,6785.578709798869
577,0.5780000000000004,0.017207682488154553,1419302349.934265,0.0,0.0,0.0,0.06408189868668553,1e-12,True,0.004218390856681794,0.012989291631472763,14.820695995432285,28386032.456503417,28386047.277199414,1915296.8567290397,5327.855759936196
578,0.5790000000000004,0.01793539008600388,1601968921.452428,0.0,0.0,0.0,0.07455248009223431,1e-12,True,0.004808081681398846,0.013127308404605034,14.717538043726385,32039363.608352568,32039378.32589061,2176951.301976282,5660.333773643438
579,0.5800000000000004,0.016779562485972795,1847705094.4161985,0.0,0.0,0.0,0.07721758579137948,1e-12,True,0.003727945980470195,0.013051616505502604,14.471835876835627,36954087.17078592,36954101.64262179,2553517.569072424,6078.988558002389
580,0.5810000000000004,0.019286669935840148,1415474318.277986,0.0,0.0,0.0,0.10807501175904662,1e-12,True,0.004704001037961045,0.014582668897879104,14.61451377198654,28309471.89372385,28309486.508237623,1937079.2852548447,5320.665970116873
581,0.5820000000000004,0.01665647793421998,1828998765.2298038,0.0,0.0,0.0,0.050645605586986955,1e-12,True,0.004141328945206863,0.012515148989013113,13.54861141389955,36579960.69008231,36579974.23869373,2699904.7776848148,6048.138168444573
582,0.5830000000000004,0.01584025480028214,1614056892.1241636,0.0,0.0,0.0,0.06379134828385503,1e-12,True,0.004414832166938592,0.01142542263334355,12.808455426045064,32281124.293871857,32281137.102327283,2520297.976421906,5681.649218535343
583,0.5840000000000004,0.015014959726181786,1718831656.2053628,0.0,0.0,0.0,0.08884885166248344,1e-12,True,0.0044926478242752095,0.010522311901906578,12.524526257906613,34376620.31565183,34376632.84017809,2744744.1607785723,5863.158971416966
584,0.5850000000000004,0.012918277036714337,1752561725.7235303,0.0,0.0,0.0,0.04978637647528027,1e-12,True,0.002755640210590542,0.010162636826123795,12.728171110084176,35051221.98994435,35051234.718115464,2753830.199487216,5920.408306398353
585,0.5860000000000004,0.013008085562903329,1034673922.1077055,0.0,0.0,0.0,0.0471509305594165,1e-12,True,0.003074885079113127,0.009933200483790202,13.811959753503345,20693465.713983,20693479.525942754,1498228.0633445925,4549.00851198963
586,0.5870000000000004,0.014946220025623229,1161276266.2625647,0.0,0.0,0.0,0.06484890737128014,1e-12,True,0.003944408863686112,0.011001811161937113,14.77149643735654,23225511.513291538,23225526.284787975,1572319.474212701,4819.286806701931
587,0.5880000000000004,0.017771492963861324,1504962575.1408165,0.0,0.0,0.0,0.0869892268565567,1e-12,True,0.005782122068029094,0.011989370895832227,15.773424580506058,30099236.73131989,30099252.50474447,1908224.5948422947,5486.278474778356
588,0.5890000000000004,0.02318112033536771,2244212176.7545795,0.0,0.0,0.0,0.13790847032168152,1e-12,True,0.00992992473893038,0.013251195596437329,16.474405009011505,44884227.761667006,44884244.23607201,2724482.4765684004,6699.570399293643
589,0.5900000000000004,0.02915204480618557,3934356883.594204,0.0,0.0,0.0,0.18746790865103788,1e-12,True,0.010401269512800588,0.018750775293384987,15.873646834319718,78687121.19747908,78687137.07112592,4957091.587951674,8870.577076599024
590,0.5910000000000004,0.021878090487314518,4120567405.999863,0.0,0.0,0.0,0.2821128494630714,1e-12,True,0.00791435753355323,0.013963732953761288,15.553581094821999,82411332.24635041,82411347.7999315,5298543.900509686,9078.069625201013
591,0.5920000000000004,0.018598421832427606,3111914236.8337574,0.0,0.0,0.0,0.0693346899765159,1e-12,True,0.004648609517337757,0.013949812315089849,15.122125048432178,62238269.18309405,62238284.3052191,4115709.199576487,7889.124459448915
592,0.5930000000000004,0.019549032819415904,1784978858.8986676,0.0,0.0,0.0,0.10831794871211652,1e-12,True,0.005474726633121135,0.01407430618629477,14.706675913787773,35699562.05584831,35699576.762524225,2427439.22982296,5974.912315505003
593,0.5940000000000004,0.017485865062324774,2120526180.055641,0.0,0.0,0.0,0.061439739928592994,1e-12,True,0.004834464207909295,0.01265140085441548,14.036644718768738,42410508.8944369,42410522.93108162,3021413.574335708,6512.33626290234
594,0.5950000000000004,0.017444314418810447,1865054806.4281397,0.0,0.0,0.0,0.09072385557606974,1e-12,True,0.005168065593328962,0.012276248825481484,12.966994033254458,37301082.09191807,37301095.058912106,2876617.510070653,6107.462331325736
595,0.5960000000000004,0.015323236546757766,1997835709.249594,0.0,0.0,0.0,0.14661762407773152,1e-12,True,0.00409356201742287,0.011229674529334897,12.021995899965178,39956701.21799785,39956713.23999375,3323632.9098057626,6321.132349903131
596,0.5970000000000004,0.011637995943701705,1566581739.7862723,0.0,0.0,0.0,0.03769271451694519,1e-12,True,0.002478244825897976,0.00915975111780373,11.8889326146139,31331622.773729548,31331634.662662163,2635360.4471255303,5597.466819528763
597,0.5980000000000004,0.01075790367995412,892904242.5782559,0.0,0.0,0.0,0.04849757350932396,1e-12,True,0.0024583102384344423,0.008299593441519678,12.660716423470355,17858072.962632503,17858085.623348925,1410510.461170808,4225.882730455865
598,0.5990000000000004,0.012497227735558124,885966391.8265028,0.0,0.0,0.0,0.03581199086935965,1e-12,True,0.002695950064237715,0.00980127767132041,13.535924479417238,17719315.175813634,17719328.711738113,1309058.3654961,4209.433196587167
599,0.6000000000000004,0.013830463271470528,975777075.8231034,0.0,0.0,0.0,0.038362159264336365,1e-12,True,0.002955395792695525,0.010875067478775001,14.288289126935393,19515527.980537593,19515542.26882672,1365840.7809219295,4417.63981289354
600,0.6010000000000004,0.015422505241846268,1081697374.1434755,0.0,0.0,0.0,0.047317596888761956,1e-12,True,0.00338536955071536,0.012037135691130907,14.983791751006184,21633933.194580384,21633948.178372134,1443822.3350030081,4651.230749260835
601,0.6020000000000004,0.016545664222920774,1254820968.7757297,0.0,0.0,0.0,0.048041550344544756,1e-12,True,0.003804088230434944,0.012741575992485831,15.151340060391679,25096404.391722843,25096419.543062903,1656381.830916261,5009.632658740019
602,0.6030000000000004,0.01699270180406528,1422192052.347638,0.0,0.0,0.0,0.06187940273661316,1e-12,True,0.004548734844819553,0.012443966959245724,14.938151072866905,28443825.8956127,28443840.833763774,1904106.1879052012,5333.276764518485
603,0.6040000000000004,0.016087286507135114,1730634522.3254986,0.0,0.0,0.0,0.06407658456828387,1e-12,True,0.004482878231580504,0.01160440827555461,14.6000954006175,34612675.508358896,34612690.108454295,2370715.708099021,5883.255089362518
604,0.6050000000000004,0.01565880352898528,1707050577.2693732,0.0,0.0,0.0,0.06361448525755611,1e-12,True,0.005105534820297979,0.010553268708687301,14.76772973620826,34140996.94529206,34141011.7130218,2311864.961834424,5843.031023825516
605,0.6060000000000004,0.016927377673815153,1961104671.690749,0.0,0.0,0.0,0.09483036330804478,1e-12,True,0.005964267102163954,0.0109631105716512,14.753107231966489,39222078.66608524,39222093.41919248,2658563.9246518677,6262.754460603975
606,0.6070000000000004,0.019718268011940807,2312955289.189668,0.0,0.0,0.0,0.13414184065245857,1e-12,True,0.006157743356546283,0.013560524655394523,14.530179849597175,46259091.030686125,46259105.560865976,3183655.777583849,6801.4046919583725
607,0.6080000000000004,0.017004781470745658,2401782958.241955,0.0,0.0,0.0,0.07238008298434379,1e-12,True,0.004681724946437378,0.01232305652430828,13.930970688566429,48035644.634659246,48035658.56562994,3448118.9936488373,6930.776231046498
608,0.6090000000000004,0.01713578188216152,1811985013.0273986,0.0,0.0,0.0,0.06928939761959264,1e-12,True,0.004485621652367988,0.012650160229793529,13.292239844344326,36239686.32957728,36239699.62181713,2726379.2070582006,6019.941881824771
609,0.6100000000000004,0.014489608005656875,1728262765.8097725,0.0,0.0,0.0,0.08539862168130394,1e-12,True,0.00381051147455159,0.010679096531105284,12.642865319842414,34565242.0239556,34565254.66682092,2733972.176937851,5879.222339408117
610,0.6110000000000004,0.011765981146798976,1449231187.0640512,0.0,0.0,0.0,0.047081264868500866,1e-12,True,0.0024851357325301527,0.009280845414268823,12.198675894133661,28984611.09841571,28984623.297091603,2376045.674758713,5383.736968062335
611,0.6120000000000004,0.012166099326739304,904461561.3861518,0.0,0.0,0.0,0.04780616234463696,1e-12,True,0.0026260699828470424,0.00954002934389226,12.625458261041276,18089219.029047143,18089231.654505406,1432757.4218381273,4253.1436876413
612,0.6130000000000004,0.012465685989488176,957941199.7935895,0.0,0.0,0.0,0.03753790051898093,1e-12,True,0.0024791898880446635,0.00998649610144351,12.780640371382956,19158811.370413523,19158824.151053894,1499049.4069305663,4377.0793910862285
613,0.6140000000000004,0.012139463253840094,887568062.1063428,0.0,0.0,0.0,0.03518109995867582,1e-12,True,0.0024771230721151705,0.009662340181724923,13.316880986046232,17751348.461486485,17751361.77836747,1332995.952937764,4213.23643320985
614,0.6150000000000004,0.012797606611424074,882751179.4796946,0.0,0.0,0.0,0.03934174521108087,1e-12,True,0.0026852265958558362,0.010112380015568238,14.187796785465547,17655010.2727129,17655024.460509688,1244379.9793886887,4201.788141921709
615,0.6160000000000004,0.014134827576813513,967174146.1618066,0.0,0.0,0.0,0.04666206780174247,1e-12,True,0.003311360259536317,0.010823467317277196,15.351022111018098,19343468.735439345,19343484.086461455,1260076.9247993992,4398.1226589575845
616,0.6170000000000004,0.016301029141450426,1225627362.3571568,0.0,0.0,0.0,0.05528724689046061,1e-12,True,0.004330032365152687,0.011970996776297737,16.186754449809335,24512531.896121025,24512548.082875475,1514357.4316033071,4951.014769432943
617,0.6180000000000004,0.01856137861539929,1649402398.9646285,0.0,0.0,0.0,0.061960542541075594,1e-12,True,0.005163709590485892,0.013397669024913399,16.214293600629713,32988031.792538114,32988048.006831713,2034503.1737443348,5743.522262452942
618,0.6190000000000004,0.01946673076008955,1997348900.4450169,0.0,0.0,0.0,0.07249294980808761,1e-12,True,0.0061061301581352406,0.013360600601954306,16.26164650013358,39946961.79460674,39946978.05625324,2456513.969346344,6320.362173871078
619,0.6200000000000004,0.019897215284542268,2389009089.2670026,0.0,0.0,0.0,0.10058164668571175,1e-12,True,0.007236642236193145,0.012660573048349125,15.9928064503752,47780165.52369355,47780181.516499996,2987603.562199366,6912.321012897191
620,0.6210000000000004,0.01910205136683841,2856871474.575139,0.0,0.0,0.0,0.12811514328253826,1e-12,True,0.0065142857361816684,0.012587765630656741,15.162210753806212,57137413.49869633,57137428.66090708,3768409.1339110658,7558.930446267036
621,0.6220000000000004,0.019206712523043817,2573414475.721554,0.0,0.0,0.0,0.07193429892031662,1e-12,True,0.00641739105076123,0.012789321472282587,14.355804679223766,51468274.35222033,51468288.70802501,3585189.092403985,7174.140332780721
622,0.6230000000000004,0.01691437813514504,2512383961.839157,0.0,0.0,0.0,0.09390192808261155,1e-12,True,0.0065617101307390725,0.010352668004405964,13.099786864441779,50247664.88097846,50247677.98076532,3835762.016368035,7088.559743472798
623,0.6240000000000004,0.01669412129038398,2581771982.7326612,0.0,0.0,0.0,0.12397112976570918,1e-12,True,0.006728651821633828,0.009965469468750151,12.296305312170777,51635426.554866366,51635438.85117168,4199263.53809374,7185.780378960467
624,0.6250000000000004,0.011866129245348803,2631025321.6491947,0.0,0.0,0.0,0.09848348090799157,1e-12,True,0.003489474342416851,0.008376654902931952,12.043398620230441,52620494.136678584,52620506.1800772,4369239.596862442,7253.9993405695795
625,0.6260000000000004,0.011047418767261563,1234857182.5042605,0.0,0.0,0.0,0.03590997531253176,1e-12,True,0.0023315152954026704,0.008715903471858893,12.36350160383165,24697131.606686592,24697143.970188197,1997583.8881304439,4969.622083225767
626,0.6270000000000004,0.011690619614733118,838042328.1252764,0.0,0.0,0.0,0.04206712121598326,1e-12,True,0.002868572825026943,0.008822046789706176,13.162822605274082,16760834.199003924,16760847.36182653,1273346.5078390439,4094.0012899980293
627,0.6280000000000004,0.013122190738251889,1045341571.1967552,0.0,0.0,0.0,0.04999821329152731,1e-12,True,0.003314906055418174,0.009807284682833716,13.514305550028263,20906818.2611125,20906831.77541805,1547013.879638215,4572.398869732944
628,0.6290000000000004,0.013094238515674872,1223865106.6688948,0.0,0.0,0.0,0.0385062166904918,1e-12,True,0.0029679987764662493,0.01012623973920862,13.557028342424736,24477288.61907234,24477302.176100682,1805505.4543678088,4947.454106242714
629,0.6300000000000004,0.012589250814356545,1087515212.5981364,0.0,0.0,0.0,0.05882029977425776,1e-12,True,0.0035373661669361725,0.009051884647420374,14.090792998201739,21750290.694934383,21750304.78572738,1543581.7342690765,4663.722145664633
630,0.6310000000000004,0.016407819151066254,1315923151.7393177,0.0,0.0,0.0,0.09417268086161297,1e-12,True,0.004892774698875446,0.011515044452190808,15.020899300145828,26318448.943993352,26318463.964892652,1752122.0545021377,5130.152340309823
631,0.6320000000000005,0.01685618124935586,1879391672.4876869,0.0,0.0,0.0,0.05487659750688858,1e-12,True,0.003573694636570807,0.013282486612785055,15.438731524279516,37587818.428854436,37587833.86758596,2434644.2171954224,6130.891733651291
632,0.6330000000000005,0.018089666488368204,1338223995.6840668,0.0,0.0,0.0,0.06563725626087971,1e-12,True,0.00448646487900732,0.013603201609360885,15.855973224473814,26764464.474949807,26764480.330923032,1687973.6169048697,5173.439853103671
633,0.6340000000000005,0.019276306942978633,1711113390.1887603,0.0,0.0,0.0,0.09646572792870237,1e-12,True,0.0067008568865720266,0.012575450056406607,16.189205822142192,34222251.947801985,34222268.13700781,2113893.190417152,5849.980154135158
634,0.6350000000000005,0.018916672353135735,2609395316.5630517,0.0,0.0,0.0,0.132274038469278,1e-12,True,0.005794674444596856,0.013121997908538878,15.708401156726918,52187890.14205521,52187905.85045637,3322291.6589690056,7224.119761691457
635,0.6360000000000005,0.019814132409641683,2231364669.9317837,0.0,0.0,0.0,0.07707490850412932,1e-12,True,0.005375577040304325,0.014438555369337358,15.19378631016427,44627277.69023451,44627292.88402082,2937205.8271902082,6680.366262311945
636,0.6370000000000005,0.017796658508800967,2057183890.664355,0.0,0.0,0.0,0.11780152413915677,1e-12,True,0.005230248730942815,0.012566409777858155,14.650821937502748,41143662.619500786,41143677.270322725,2808283.575638453,6414.333777820351
637,0.6380000000000005,0.01774694278573845,2001939326.358301,0.0,0.0,0.0,0.05992388219047677,1e-12,True,0.0044569213646948975,0.013290021421043553,13.843580874533536,40038771.87634408,40038785.71992495,2892226.5298501365,6327.620921575977
638,0.6390000000000005,0.01512065761466419,1694409938.7772434,0.0,0.0,0.0,0.04966390030002679,1e-12,True,0.0036793326948645335,0.011441324919799656,12.768644605967566,33888184.931963995,33888197.7006086,2654015.8313649017,5821.357124893204
639,0.6400000000000005,0.0138710643436402,1372925539.6976655,0.0,0.0,0.0,0.06675367568502252,1e-12,True,0.0035524481063402107,0.01031861623729999,12.159390972636496,27458498.02530871,27458510.18469968,2258213.267822634,5240.086907099281
640,0.6410000000000005,0.010486300393577688,1335131960.9061303,0.0,0.0,0.0,0.04368479347956131,1e-12,True,0.002561228918967726,0.007925071474609961,11.712723344395442,26702627.058731638,26702638.771454982,2279796.6170036015,5167.459648427127
641,0.6420000000000005,0.01100627060155271,922859683.5956657,0.0,0.0,0.0,0.0497831464312532,1e-12,True,0.003025062247972575,0.007981208353580136,12.135738922227514,18457181.959189974,18457194.094928894,1520894.7783033936,4296.183617108714
642,0.6430000000000005,0.011877332715268455,1119362099.7743952,0.0,0.0,0.0,0.0706512857851287,1e-12,True,0.003824216305676235,0.00805311640959222,12.555958905456565,22387229.859748986,22387242.41570789,1782996.4263611084,4731.515824288016
643,0.6440000000000005,0.010743166130613746,1441500224.9816694,0.0,0.0,0.0,0.0547382141946642,1e-12,True,0.0025649260297973893,0.008178240100816357,12.887223301410057,28829991.943674486,28830004.830897786,2237098.8123006257,5369.357922473914
644,0.6450000000000005,0.011812782696666347,937078641.5116551,0.0,0.0,0.0,0.04097261010277498,1e-12,True,0.0028646887662111702,0.008948093930455177,13.90042422510505,18741559.9430098,18741573.843434025,1348272.5158713558,4329.153823812813
645,0.6460000000000005,0.013715497560401142,1057905869.5472205,0.0,0.0,0.0,0.053073450688575455,1e-12,True,0.003854767991290329,0.009860729569110813,15.01249798329556,21158103.490520187,21158118.50301817,1409365.9504669702,4599.795364029188
646,0.6470000000000005,0.017366108777541737,1455570256.5339422,0.0,0.0,0.0,0.07329345432687391,1e-12,True,0.005406016239816909,0.011960092537724827,15.654178268021198,29111390.118180864,29111405.772359133,1859656.2283815807,5395.498598895087
647,0.6480000000000005,0.019465445378399386,2090920979.6204367,0.0,0.0,0.0,0.11201246928754059,1e-12,True,0.007037921638082529,0.01242752374031686,15.564784984986078,41818403.93823046,41818419.50301544,2686731.874284297,6466.716291318859
648,0.6490000000000005,0.01689958307602121,2757447035.3761983,0.0,0.0,0.0,0.0859118985788509,1e-12,True,0.0045576326986715,0.012341950377349708,15.554391722102729,55148925.14273898,55148940.6971307,3545553.315391114,7426.233278555419
