step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,Zero_ID,Imaginary_t,Status
212,32.77778673171997,2.6936430025635978e-14,415.01880975515513,0.0,0.0,0.0,0.0,0.0,True,212,415.01880975515513,PASS
213,33.00272035598755,3.015220998129491e-14,415.4552149962946,0.0,0.0,0.0,0.0,0.0,True,213,415.4552149962946,PASS
214,33.239320278167725,1.0019127669272276e-14,418.3877057895348,0.0,0.0,0.0,0.0,0.0,True,214,418.3877057895348,PASS
215,33.50830674171448,2.784811194045625e-14,419.8613648181523,0.0,0.0,0.0,0.0,0.0,True,215,419.8613648181523,PASS
216,33.719916343688965,4.1774992655612705e-14,420.6438276250418,0.0,0.0,0.0,0.0,0.0,True,216,420.6438276250418,PASS
217,33.947163581848145,8.740919772524176e-14,422.07671005882673,0.0,0.0,0.0,0.0,0.0,True,217,422.07671005882673,PASS
218,34.17142939567566,1.1512793868628447e-13,423.7165796274818,0.0,0.0,0.0,0.0,0.0,True,218,423.7165796274818,PASS
219,34.406089305877686,3.1885677503978133e-14,425.06988249446135,0.0,0.0,0.0,0.0,0.0,True,219,425.06988249446135,PASS
220,34.6227924823761,3.8570106817051335e-14,427.2088250840746,0.0,0.0,0.0,0.0,0.0,True,220,427.2088250840746,PASS
221,34.870879888534546,7.630666159148347e-14,428.12791407661666,0.0,0.0,0.0,0.0,0.0,True,221,428.12791407661666,PASS
222,35.08849811553955,3.139089670072296e-14,430.3287454309386,0.0,0.0,0.0,0.0,0.0,True,222,430.3287454309386,PASS
223,35.341368198394775,4.015379647327098e-14,431.3013069307036,0.0,0.0,0.0,0.0,0.0,True,223,431.3013069307036,PASS
224,35.574456214904785,4.647345146924051e-14,432.1386417345886,0.0,0.0,0.0,0.0,0.0,True,224,432.1386417345886,PASS
225,35.78736758232117,1.038981759540327e-13,433.88921848092724,0.0,0.0,0.0,0.0,0.0,True,225,433.88921848092724,PASS
226,36.028857946395874,1.5709117642083168e-13,436.16100643264696,0.0,0.0,0.0,0.0,0.0,True,226,436.16100643264696,PASS
227,36.26924967765808,6.929726818515706e-14,437.5816981676686,0.0,0.0,0.0,0.0,0.0,True,227,437.5816981676686,PASS
228,36.51312589645386,4.341956439804334e-14,438.6217386562722,0.0,0.0,0.0,0.0,0.0,True,228,438.6217386562722,PASS
229,36.71095585823059,2.0122110807849247e-15,439.91844221437066,0.0,0.0,0.0,0.0,0.0,True,229,439.91844221437066,PASS
230,36.92435312271118,6.635563228115706e-14,441.68319920118904,0.0,0.0,0.0,0.0,0.0,True,230,441.68319920118904,PASS
231,37.152127504348755,1.1209627666252658e-14,442.90454630260945,0.0,0.0,0.0,0.0,0.0,True,231,442.90454630260945,PASS
232,37.39485502243042,2.263449135866746e-14,444.31933627755916,0.0,0.0,0.0,0.0,0.0,True,232,444.31933627755916,PASS
233,37.615092754364014,1.5123796545231815e-14,446.8606226964295,0.0,0.0,0.0,0.0,0.0,True,233,446.8606226964295,PASS
234,37.85888051986694,1.4137310617156846e-14,447.4417041944933,0.0,0.0,0.0,0.0,0.0,True,234,447.4417041944933,PASS
235,38.086156129837036,2.7038144887496366e-14,449.1485456850233,0.0,0.0,0.0,0.0,0.0,True,235,449.1485456850233,PASS
236,38.33684182167053,1.0949463444000983e-14,450.1269457803135,0.0,0.0,0.0,0.0,0.0,True,236,450.1269457803135,PASS
237,38.5351676940918,3.580620398512665e-14,451.4033084453888,0.0,0.0,0.0,0.0,0.0,True,237,451.4033084453888,PASS
238,38.75776410102844,2.942080242360466e-14,453.9867378066779,0.0,0.0,0.0,0.0,0.0,True,238,453.9867378066779,PASS
239,38.96988892555237,1.1963706072097967e-14,454.9746837686168,0.0,0.0,0.0,0.0,0.0,True,239,454.9746837686168,PASS
240,39.198742628097534,2.7834587850209356e-14,456.32842668924604,0.0,0.0,0.0,0.0,0.0,True,240,456.32842668924604,PASS
241,39.41973924636841,6.163182765573547e-14,457.903893064103,0.0,0.0,0.0,0.0,0.0,True,241,457.903893064103,PASS
242,39.65939497947693,1.0345040298643192e-14,459.513415281106,0.0,0.0,0.0,0.0,0.0,True,242,459.513415281106,PASS
243,39.87200975418091,7.671942007189174e-15,460.08794442217584,0.0,0.0,0.0,0.0,0.0,True,243,460.08794442217584,PASS
244,40.074087142944336,1.4392621881776272e-14,462.06536727488253,0.0,0.0,0.0,0.0,0.0,True,244,462.06536727488253,PASS
245,40.27616000175476,8.01633871489617e-14,464.05728691054827,0.0,0.0,0.0,0.0,0.0,True,245,464.05728691054827,PASS
246,40.4992139339447,3.925989420396183e-14,465.6715392113711,0.0,0.0,0.0,0.0,0.0,True,246,465.6715392113711,PASS
247,40.70638847351074,4.181145783124658e-14,466.5702869308262,0.0,0.0,0.0,0.0,0.0,True,247,466.5702869308262,PASS
248,40.90954804420471,6.546964692887176e-14,467.43904621026167,0.0,0.0,0.0,0.0,0.0,True,248,467.43904621026167,PASS
249,41.12795805931091,1.2918878722284153e-14,469.53600455911203,0.0,0.0,0.0,0.0,0.0,True,249,469.53600455911203,PASS
250,41.360106229782104,6.509721763770855e-14,470.77365547810166,0.0,0.0,0.0,0.0,0.0,True,250,470.77365547810166,PASS
251,41.571197271347046,4.0132536882443777e-14,472.7991746619088,0.0,0.0,0.0,0.0,0.0,True,251,472.7991746619088,PASS
252,41.80962586402893,5.3922047565868566e-14,473.8352323451397,0.0,0.0,0.0,0.0,0.0,True,252,473.8352323451397,PASS
253,42.045117139816284,3.781200853610513e-14,475.6003393693758,0.0,0.0,0.0,0.0,0.0,True,253,475.6003393693758,PASS
254,42.261430978775024,6.677901935492474e-14,476.7690152374845,0.0,0.0,0.0,0.0,0.0,True,254,476.7690152374845,PASS
255,42.506895780563354,2.9659636340374686e-14,478.07526376667096,0.0,0.0,0.0,0.0,0.0,True,255,478.07526376667096,PASS
256,42.73007559776306,5.618193059960285e-14,478.9421815346348,0.0,0.0,0.0,0.0,0.0,True,256,478.9421815346348,PASS
257,42.96287512779236,1.20525548851809e-13,481.8303393762866,0.0,0.0,0.0,0.0,0.0,True,257,481.8303393762866,PASS
258,43.198683977127075,2.3035483138565795e-14,482.8347827909824,0.0,0.0,0.0,0.0,0.0,True,258,482.8347827909824,PASS
259,43.41244029998779,4.8669536240618547e-14,483.8514272124825,0.0,0.0,0.0,0.0,0.0,True,259,483.8514272124825,PASS
260,43.6460976600647,4.562294537205753e-14,485.539148129356,0.0,0.0,0.0,0.0,0.0,True,260,485.539148129356,PASS
261,43.87651991844177,1.85808883403049e-14,486.52871826165125,0.0,0.0,0.0,0.0,0.0,True,261,486.52871826165125,PASS
262,44.088688135147095,1.0147966492515513e-14,488.38056709001745,0.0,0.0,0.0,0.0,0.0,True,262,488.38056709001745,PASS
263,44.318660736083984,1.348122441309512e-13,489.66176157795616,0.0,0.0,0.0,0.0,0.0,True,263,489.66176157795616,PASS
264,44.52225065231323,3.239091140464657e-14,491.398821593663,0.0,0.0,0.0,0.0,0.0,True,264,491.398821593663,PASS
265,44.75500226020813,5.354405224706512e-14,493.3144415817853,0.0,0.0,0.0,0.0,0.0,True,265,493.3144415817853,PASS
266,44.99376320838928,1.366827955282773e-14,493.9579978053695,0.0,0.0,0.0,0.0,0.0,True,266,493.9579978053695,PASS
267,45.23383641242981,1.4076551552502995e-14,495.3588288221313,0.0,0.0,0.0,0.0,0.0,True,267,495.3588288221313,PASS
268,45.435681104660034,8.300417033281675e-14,496.4296962157591,0.0,0.0,0.0,0.0,0.0,True,268,496.4296962157591,PASS
269,45.66482162475586,1.7527856339647094e-13,498.58078242968656,0.0,0.0,0.0,0.0,0.0,True,269,498.58078242968656,PASS
270,45.87166881561279,8.023884212712004e-14,500.3090849416905,0.0,0.0,0.0,0.0,0.0,True,270,500.3090849416905,PASS
271,46.08297395706177,1.3817894052942841e-14,501.6044469651455,0.0,0.0,0.0,0.0,0.0,True,271,501.6044469651455,PASS
272,46.32249927520752,4.9109186077991737e-14,502.27627032711825,0.0,0.0,0.0,0.0,0.0,True,272,502.27627032711825,PASS
273,46.55166530609131,3.294206267469219e-15,504.49977331342774,0.0,0.0,0.0,0.0,0.0,True,273,504.49977331342774,PASS
274,46.80361986160278,3.018697491959537e-14,505.41523174224443,0.0,0.0,0.0,0.0,0.0,True,274,505.41523174224443,PASS
275,47.01879096031189,6.632601643851149e-14,506.46415270952355,0.0,0.0,0.0,0.0,0.0,True,275,506.46415270952355,PASS
276,47.251089572906494,1.5428013624857181e-13,508.8007003364678,0.0,0.0,0.0,0.0,0.0,True,276,508.8007003364678,PASS
277,47.47671914100647,5.5948646104567744e-15,510.26422794367284,0.0,0.0,0.0,0.0,0.0,True,277,510.26422794367284,PASS
278,47.69802188873291,2.5817005121481068e-14,511.5622897003746,0.0,0.0,0.0,0.0,0.0,True,278,511.5622897003746,PASS
279,47.930060386657715,3.2013239997597525e-14,512.6231445314074,0.0,0.0,0.0,0.0,0.0,True,279,512.6231445314074,PASS
280,48.154088497161865,3.795209775938803e-15,513.6689855554737,0.0,0.0,0.0,0.0,0.0,True,280,513.6689855554737,PASS
281,48.3771755695343,3.062355685986207e-13,515.4350571672994,0.0,0.0,0.0,0.0,0.0,True,281,515.4350571672994,PASS
282,48.601375102996826,2.6504256121290527e-14,517.5896685724674,0.0,0.0,0.0,0.0,0.0,True,282,517.5896685724674,PASS
283,48.85763096809387,1.3631479660020268e-13,518.2342231475501,0.0,0.0,0.0,0.0,0.0,True,283,518.2342231475501,PASS
284,49.08625841140747,4.54145718361623e-15,520.1063104117233,0.0,0.0,0.0,0.0,0.0,True,284,520.1063104117233,PASS
285,49.30538845062256,8.684133927152403e-14,521.525193449492,0.0,0.0,0.0,0.0,0.0,True,285,521.525193449492,PASS
286,49.518898248672485,7.01661999757992e-14,522.4566961777302,0.0,0.0,0.0,0.0,0.0,True,286,522.4566961777302,PASS
287,49.70709037780762,1.0678186217792789e-13,523.9605308920159,0.0,0.0,0.0,0.0,0.0,True,287,523.9605308920159,PASS
288,49.91148400306702,3.805082814551624e-14,525.0773856872796,0.0,0.0,0.0,0.0,0.0,True,288,525.0773856872796,PASS
289,50.152098655700684,1.1408552258995995e-13,527.9036416012724,0.0,0.0,0.0,0.0,0.0,True,289,527.9036416012724,PASS
290,50.37295722961426,5.802972187920244e-14,528.4062138522927,0.0,0.0,0.0,0.0,0.0,True,290,528.4062138522927,PASS
291,50.590150594711304,6.121206884233878e-14,529.8062263187069,0.0,0.0,0.0,0.0,0.0,True,291,529.8062263187069,PASS
292,50.80887413024902,1.7908159329537582e-13,530.866917883961,0.0,0.0,0.0,0.0,0.0,True,292,530.866917883961,PASS
293,51.07600975036621,2.3137947568725317e-13,532.6881830282937,0.0,0.0,0.0,0.0,0.0,True,293,532.6881830282937,PASS
294,51.309080839157104,5.05752698923592e-14,533.7796307537687,0.0,0.0,0.0,0.0,0.0,True,294,533.7796307537687,PASS
295,51.53969669342041,1.8613456246517208e-14,535.6643140758732,0.0,0.0,0.0,0.0,0.0,True,295,535.6643140758732,PASS
296,51.74373960494995,3.4735621513597704e-14,537.0697590831223,0.0,0.0,0.0,0.0,0.0,True,296,537.0697590831223,PASS
297,51.94330930709839,8.390630304844519e-14,538.4285261762479,0.0,0.0,0.0,0.0,0.0,True,297,538.4285261762479,PASS
298,52.18614721298218,4.770146852326754e-14,540.2131663762282,0.0,0.0,0.0,0.0,0.0,True,298,540.2131663762282,PASS
299,52.42991280555725,3.000090616422428e-14,540.6313902472951,0.0,0.0,0.0,0.0,0.0,True,299,540.6313902472951,PASS
300,52.62943482398987,1.8956343039733056e-13,541.8474371212013,0.0,0.0,0.0,0.0,0.0,True,300,541.8474371212013,PASS
301,52.86097168922424,2.8902485049598115e-13,544.3238901010053,0.0,0.0,0.0,0.0,0.0,True,301,544.3238901010053,PASS
302,53.10240697860718,1.8845472918183203e-13,545.6368332489349,0.0,0.0,0.0,0.0,0.0,True,302,545.6368332489349,PASS
303,53.31786370277405,1.283971339664521e-13,547.0109120581222,0.0,0.0,0.0,0.0,0.0,True,303,547.0109120581222,PASS
304,53.55739688873291,1.2284460677727937e-13,547.9316133644893,0.0,0.0,0.0,0.0,0.0,True,304,547.9316133644893,PASS
305,53.77718138694763,9.970021024499144e-14,549.4975675626614,0.0,0.0,0.0,0.0,0.0,True,305,549.4975675626614,PASS
306,54.00547814369202,2.521728040217361e-14,550.9700100394839,0.0,0.0,0.0,0.0,0.0,True,306,550.9700100394839,PASS
307,54.21417021751404,1.8738125566570458e-13,552.0495722005649,0.0,0.0,0.0,0.0,0.0,True,307,552.0495722005649,PASS
308,54.4240996837616,4.2105354982236563e-13,553.7649721191589,0.0,0.0,0.0,0.0,0.0,True,308,553.7649721191589,PASS
309,54.661179304122925,9.763569056658976e-14,555.7920205616825,0.0,0.0,0.0,0.0,0.0,True,309,555.7920205616825,PASS
310,54.92747211456299,1.4544397515747214e-14,556.8994764068553,0.0,0.0,0.0,0.0,0.0,True,310,556.8994764068553,PASS
311,55.16551685333252,4.876140503349193e-14,557.5646591720586,0.0,0.0,0.0,0.0,0.0,True,311,557.5646591720586,PASS
312,55.415823459625244,1.1180941052477128e-14,559.3162370286822,0.0,0.0,0.0,0.0,0.0,True,312,559.3162370286822,PASS
313,55.643893241882324,1.0845757794950526e-13,560.2408074972957,0.0,0.0,0.0,0.0,0.0,True,313,560.2408074972957,PASS
314,55.95071601867676,3.70981020469584e-13,562.5592076160458,0.0,0.0,0.0,0.0,0.0,True,314,562.5592076160458,PASS
315,56.19259214401245,3.224074866071243e-14,564.1608791107861,0.0,0.0,0.0,0.0,0.0,True,315,564.1608791107861,PASS
316,56.444374561309814,5.100336058327021e-14,564.5060559381499,0.0,0.0,0.0,0.0,0.0,True,316,564.5060559381499,PASS
317,56.669270277023315,1.586006254004756e-14,566.698787682808,0.0,0.0,0.0,0.0,0.0,True,317,566.698787682808,PASS
318,56.889559507369995,9.440788108057836e-15,567.7317579011769,0.0,0.0,0.0,0.0,0.0,True,318,567.7317579011769,PASS
319,57.11207294464111,6.313073071967509e-14,568.9239551796294,0.0,0.0,0.0,0.0,0.0,True,319,568.9239551796294,PASS
320,57.37139010429382,2.0289365288403368e-13,570.0511147824636,0.0,0.0,0.0,0.0,0.0,True,320,570.0511147824636,PASS
321,57.59064841270447,1.1474875569690001e-13,572.4199841324528,0.0,0.0,0.0,0.0,0.0,True,321,572.4199841324528,PASS
322,57.818037271499634,9.970404554487291e-14,573.6146105267582,0.0,0.0,0.0,0.0,0.0,True,322,573.6146105267582,PASS
323,58.04094958305359,8.383573834675577e-14,575.0938860144948,0.0,0.0,0.0,0.0,0.0,True,323,575.0938860144948,PASS
324,58.29014205932617,1.2632324242170547e-15,575.8072471409288,0.0,0.0,0.0,0.0,0.0,True,324,575.8072471409288,PASS
325,58.496113538742065,1.9566409010331413e-14,577.0390034720982,0.0,0.0,0.0,0.0,0.0,True,325,577.0390034720982,PASS
326,58.73033380508423,2.566106235450441e-13,579.0988346720366,0.0,0.0,0.0,0.0,0.0,True,326,579.0988346720366,PASS
327,58.9634485244751,2.883742370174546e-13,580.1369593623846,0.0,0.0,0.0,0.0,0.0,True,327,580.1369593623846,PASS
328,59.151246309280396,4.2894511984097204e-15,581.9465762659016,0.0,0.0,0.0,0.0,0.0,True,328,581.9465762659016,PASS
329,59.3636314868927,8.546175386464532e-14,583.2360882191673,0.0,0.0,0.0,0.0,0.0,True,329,583.2360882191673,PASS
330,59.57170248031616,6.807354595256126e-14,584.5617059034655,0.0,0.0,0.0,0.0,0.0,True,330,584.5617059034655,PASS
331,59.805845499038696,8.542779720495411e-14,585.9845632049883,0.0,0.0,0.0,0.0,0.0,True,331,585.9845632049883,PASS
332,60.06251645088196,7.625867190558944e-14,586.7427718912502,0.0,0.0,0.0,0.0,0.0,True,332,586.7427718912502,PASS
333,60.31958508491516,3.356921769388058e-13,588.1396632662479,0.0,0.0,0.0,0.0,0.0,True,333,588.1396632662479,PASS
334,60.55318593978882,2.655584427185708e-13,590.6603975167653,0.0,0.0,0.0,0.0,0.0,True,334,590.6603975167653,PASS
335,60.77074646949768,1.0033332079656187e-13,591.7258580650481,0.0,0.0,0.0,0.0,0.0,True,335,591.7258580650481,PASS
336,60.98771142959595,6.50701015902599e-14,592.5713583002256,0.0,0.0,0.0,0.0,0.0,True,336,592.5713583002256,PASS
337,61.22035884857178,2.0670903222008052e-14,593.974714682231,0.0,0.0,0.0,0.0,0.0,True,337,593.974714682231,PASS
338,61.455857276916504,3.406604829722237e-14,595.728153697389,0.0,0.0,0.0,0.0,0.0,True,338,595.728153697389,PASS
339,61.69963622093201,8.985275481245937e-14,596.3627683283937,0.0,0.0,0.0,0.0,0.0,True,339,596.3627683283937,PASS
340,61.914852142333984,2.378518927480076e-13,598.4930773461648,0.0,0.0,0.0,0.0,0.0,True,340,598.4930773461648,PASS
341,62.1486177444458,1.7579628000881215e-13,599.5456403643649,0.0,0.0,0.0,0.0,0.0,True,341,599.5456403643649,PASS
342,62.382972955703735,6.511427359180179e-14,601.6021367359326,0.0,0.0,0.0,0.0,0.0,True,342,601.6021367359326,PASS
343,62.595362424850464,5.706585789892807e-14,602.5791678863874,0.0,0.0,0.0,0.0,0.0,True,343,602.5791678863874,PASS
344,62.80631399154663,1.8121831542337093e-14,603.6256189035792,0.0,0.0,0.0,0.0,0.0,True,344,603.6256189035792,PASS
345,63.0311074256897,1.359698144068406e-13,604.6162184937532,0.0,0.0,0.0,0.0,0.0,True,345,604.6162184937532,PASS
346,63.312387466430664,2.536044747670761e-13,606.383460422109,0.0,0.0,0.0,0.0,0.0,True,346,606.383460422109,PASS
347,63.53018879890442,2.1332707645624027e-13,608.4132173111873,0.0,0.0,0.0,0.0,0.0,True,347,608.4132173111873,PASS
348,63.76923584938049,3.914146263489909e-14,609.3895751547201,0.0,0.0,0.0,0.0,0.0,True,348,609.3895751547201,PASS
349,63.987905740737915,5.5595211322551386e-14,610.8391629377394,0.0,0.0,0.0,0.0,0.0,True,349,610.8391629377394,PASS
350,64.22641491889954,9.227937749932394e-14,611.7742096208872,0.0,0.0,0.0,0.0,0.0,True,350,611.7742096208872,PASS
351,64.46169996261597,7.402337823028943e-14,613.5997786756371,0.0,0.0,0.0,0.0,0.0,True,351,613.5997786756371,PASS
352,64.69070601463318,2.982869204584067e-14,614.6462378722326,0.0,0.0,0.0,0.0,0.0,True,352,614.6462378722326,PASS
353,64.91105127334595,6.809235571685302e-15,615.538563369407,0.0,0.0,0.0,0.0,0.0,True,353,615.538563369407,PASS
354,65.14469742774963,2.869987819162497e-14,618.1128313664424,0.0,0.0,0.0,0.0,0.0,True,354,618.1128313664424,PASS
355,65.35160970687866,7.938572089103525e-14,619.1844825979537,0.0,0.0,0.0,0.0,0.0,True,355,619.1844825979537,PASS
356,65.5851411819458,7.042545331242893e-14,620.2728936722275,0.0,0.0,0.0,0.0,0.0,True,356,620.2728936722275,PASS
357,65.81016778945923,4.7927947944593484e-14,621.7092945279486,0.0,0.0,0.0,0.0,0.0,True,357,621.7092945279486,PASS
358,66.03020310401917,7.639366563457246e-15,622.375002739779,0.0,0.0,0.0,0.0,0.0,True,358,622.375002739779,PASS
359,66.24757146835327,2.3456569010472704e-13,624.2699000181779,0.0,0.0,0.0,0.0,0.0,True,359,624.2699000181779,PASS
360,66.49114799499512,2.3476332650439254e-14,626.0192834276544,0.0,0.0,0.0,0.0,0.0,True,360,626.0192834276544,PASS
361,66.70550036430359,5.70596689367084e-14,627.268396850783,0.0,0.0,0.0,0.0,0.0,True,361,627.268396850783,PASS
362,66.94288396835327,2.338819338060936e-13,628.3258623594604,0.0,0.0,0.0,0.0,0.0,True,362,628.3258623594604,PASS
363,67.16488146781921,4.244419778798497e-14,630.4738874382921,0.0,0.0,0.0,0.0,0.0,True,363,630.4738874382921,PASS
364,67.41280150413513,6.126186905275245e-14,630.8057809271976,0.0,0.0,0.0,0.0,0.0,True,364,630.8057809271976,PASS
365,67.65115737915039,1.7031824779442887e-13,632.2251411671159,0.0,0.0,0.0,0.0,0.0,True,365,632.2251411671159,PASS
366,67.87723183631897,2.1232121206200965e-13,633.5468582522518,0.0,0.0,0.0,0.0,0.0,True,366,633.5468582522518,PASS
367,68.15926599502563,1.441401203496391e-14,635.5238003106055,0.0,0.0,0.0,0.0,0.0,True,367,635.5238003106055,PASS
368,68.41493344306946,6.361693684817034e-14,637.3971931598373,0.0,0.0,0.0,0.0,0.0,True,368,637.3971931598373,PASS
369,68.65852236747742,6.833958726982393e-14,637.9255139808225,0.0,0.0,0.0,0.0,0.0,True,369,637.9255139808225,PASS
370,68.89279437065125,1.2013234304715306e-13,638.9279382668568,0.0,0.0,0.0,0.0,0.0,True,370,638.9279382668568,PASS
371,69.11023664474487,1.247356544272379e-13,640.6947946688257,0.0,0.0,0.0,0.0,0.0,True,371,640.6947946688257,PASS
372,69.32633996009827,1.858253888167549e-13,641.9454996657053,0.0,0.0,0.0,0.0,0.0,True,372,641.9454996657053,PASS
373,69.56459474563599,3.12823804308223e-14,643.2788837813979,0.0,0.0,0.0,0.0,0.0,True,373,643.2788837813979,PASS
374,69.79071879386902,3.1019091745673006e-13,644.990578229748,0.0,0.0,0.0,0.0,0.0,True,374,644.990578229748,PASS
375,70.00467443466187,1.2655495861734522e-14,646.3481915955016,0.0,0.0,0.0,0.0,0.0,True,375,646.3481915955016,PASS
376,70.21542191505432,1.4978573866130233e-13,647.7617530042888,0.0,0.0,0.0,0.0,0.0,True,376,647.7617530042888,PASS
377,70.45507264137268,1.2030143877390636e-13,648.7864008887824,0.0,0.0,0.0,0.0,0.0,True,377,648.7864008887824,PASS
378,70.7024712562561,8.99254440223737e-14,650.1975193452564,0.0,0.0,0.0,0.0,0.0,True,378,650.1975193452564,PASS
379,70.9683210849762,2.58679026611201e-14,650.668683891396,0.0,0.0,0.0,0.0,0.0,True,379,650.668683891396,PASS
380,71.19556212425232,1.325808358815215e-13,653.6495716053947,0.0,0.0,0.0,0.0,0.0,True,380,653.6495716053947,PASS
381,71.4464545249939,1.5445893129900143e-13,654.3019205863194,0.0,0.0,0.0,0.0,0.0,True,381,654.3019205863194,PASS
382,71.670583486557,4.436477310891402e-15,655.7094630223556,0.0,0.0,0.0,0.0,0.0,True,382,655.7094630223556,PASS
383,71.89371585845947,1.0449856303705936e-13,656.9640845994606,0.0,0.0,0.0,0.0,0.0,True,383,656.9640845994606,PASS
384,72.11634469032288,3.1998845640605797e-14,658.1756144186054,0.0,0.0,0.0,0.0,0.0,True,384,658.1756144186054,PASS
385,72.3518443107605,2.1890601245904223e-13,659.663845972964,0.0,0.0,0.0,0.0,0.0,True,385,659.663845972964,PASS
386,72.57440042495728,9.847867530199802e-15,660.7167325952793,0.0,0.0,0.0,0.0,0.0,True,386,660.7167325952793,PASS
387,72.8281626701355,9.411340861769803e-14,662.2965864311004,0.0,0.0,0.0,0.0,0.0,True,387,662.2965864311004,PASS
388,73.08098459243774,1.4413734313673407e-13,664.244604652273,0.0,0.0,0.0,0.0,0.0,True,388,664.244604652273,PASS
389,73.31280732154846,4.041479386993311e-14,665.342763095599,0.0,0.0,0.0,0.0,0.0,True,389,665.342763095599,PASS
390,73.60116982460022,4.693829933658852e-14,666.5151477041729,0.0,0.0,0.0,0.0,0.0,True,390,666.5151477041729,PASS
391,73.8362307548523,1.1515255046384895e-13,667.1484948945555,0.0,0.0,0.0,0.0,0.0,True,391,667.1484948945555,PASS
392,74.11887621879578,1.0570528776298624e-13,668.9758488202351,0.0,0.0,0.0,0.0,0.0,True,392,668.9758488202351,PASS
393,74.3925633430481,3.3337725645731383e-13,670.3235852058626,0.0,0.0,0.0,0.0,0.0,True,393,670.3235852058626,PASS
394,74.66562747955322,1.1292015847286602e-13,672.4581835841698,0.0,0.0,0.0,0.0,0.0,True,394,672.4581835841698,PASS
395,74.93097567558289,2.3502779082586106e-14,673.0435782861476,0.0,0.0,0.0,0.0,0.0,True,395,673.0435782861476,PASS
396,75.17898607254028,2.448436896639951e-13,674.3558978101232,0.0,0.0,0.0,0.0,0.0,True,396,674.3558978101232,PASS
397,75.406747341156,1.6268030728114826e-13,676.1396743636268,0.0,0.0,0.0,0.0,0.0,True,397,676.1396743636268,PASS
398,75.63838624954224,8.81921280544569e-15,677.230180668764,0.0,0.0,0.0,0.0,0.0,True,398,677.230180668764,PASS
399,75.9179961681366,1.2392331080462658e-13,677.8004447462214,0.0,0.0,0.0,0.0,0.0,True,399,677.8004447462214,PASS
400,76.2023708820343,9.440736730958078e-15,679.7421978825282,0.0,0.0,0.0,0.0,0.0,True,400,679.7421978825282,PASS
401,76.47032427787781,1.725866858726484e-13,681.8949915331519,0.0,0.0,0.0,0.0,0.0,True,401,681.8949915331519,PASS
402,76.7308452129364,5.062789013889666e-14,682.6027350197505,0.0,0.0,0.0,0.0,0.0,True,402,682.6027350197505,PASS
403,76.96322584152222,6.777938371318191e-14,684.0135498138695,0.0,0.0,0.0,0.0,0.0,True,403,684.0135498138695,PASS
404,77.23815655708313,1.010876968281225e-13,684.9726298620984,0.0,0.0,0.0,0.0,0.0,True,404,684.9726298620984,PASS
405,77.45917510986328,2.346677127027292e-13,686.163223587728,0.0,0.0,0.0,0.0,0.0,True,405,686.163223587728,PASS
406,77.6854612827301,3.2456315411782574e-13,687.9615431847036,0.0,0.0,0.0,0.0,0.0,True,406,687.9615431847036,PASS
407,77.92996835708618,6.222792775492168e-14,689.3689413622724,0.0,0.0,0.0,0.0,0.0,True,407,689.3689413622724,PASS
408,78.17451119422913,1.4005128597967219e-14,690.4747350323504,0.0,0.0,0.0,0.0,0.0,True,408,690.4747350323504,PASS
409,78.40569972991943,1.2790027441912814e-14,692.4516844155208,0.0,0.0,0.0,0.0,0.0,True,409,692.4516844155208,PASS
410,78.66653251647949,1.1845114562307521e-13,693.1769700606018,0.0,0.0,0.0,0.0,0.0,True,410,693.1769700606018,PASS
411,78.89216446876526,9.673746951864758e-14,694.5339086998731,0.0,0.0,0.0,0.0,0.0,True,411,694.5339086998731,PASS
412,79.13976526260376,1.30630743141619e-13,695.7263359209268,0.0,0.0,0.0,0.0,0.0,True,412,695.7263359209268,PASS
413,79.42474842071533,2.801882373023234e-13,696.6260699003457,0.0,0.0,0.0,0.0,0.0,True,413,696.6260699003457,PASS
414,79.7084002494812,2.568338973237255e-13,699.1320954760135,0.0,0.0,0.0,0.0,0.0,True,414,699.1320954760135,PASS
415,79.9802885055542,1.5465008327710706e-13,700.2967391321434,0.0,0.0,0.0,0.0,0.0,True,415,700.2967391321434,PASS
416,80.20882868766785,1.235837390860774e-13,701.3017429546461,0.0,0.0,0.0,0.0,0.0,True,416,701.3017429546461,PASS
417,80.462149143219,9.065956238470166e-14,702.2273431457605,0.0,0.0,0.0,0.0,0.0,True,417,702.2273431457605,PASS
418,80.69659996032715,1.9296557644378866e-13,704.0338392955254,0.0,0.0,0.0,0.0,0.0,True,418,704.0338392955254,PASS
419,80.94296932220459,1.7466784845270048e-13,705.1258139546193,0.0,0.0,0.0,0.0,0.0,True,419,705.1258139546193,PASS
420,81.21185255050659,1.3628894342280134e-13,706.184654799518,0.0,0.0,0.0,0.0,0.0,True,420,706.184654799518,PASS
421,81.46432518959045,3.1239758383296964e-13,708.26907088511,0.0,0.0,0.0,0.0,0.0,True,421,708.26907088511,PASS
422,81.73816323280334,2.4914525873023623e-13,709.2295885702842,0.0,0.0,0.0,0.0,0.0,True,422,709.2295885702842,PASS
423,82.01168489456177,2.939792103529339e-14,711.1302741796854,0.0,0.0,0.0,0.0,0.0,True,423,711.1302741796854,PASS
424,82.24614071846008,1.4431174936310335e-14,711.9002899143753,0.0,0.0,0.0,0.0,0.0,True,424,711.9002899143753,PASS
